,Model,Balanced Accuracy,F1-Score (Macro),Precision (Macro),Recall (Macro),MCC
0,Baseline_no_gMLP,0.9667779570617184,0.9742780946436679,0.982830509289356,0.9667779570617184,0.969022675699623
