,Model,Balanced Accuracy,F1-Score (Macro),Precision (Macro),Recall (Macro),MCC
0,transformer_esm,0.8959304541873349,0.3973030117181772,0.42295027667368096,0.383970194651715,0.9364093096732168
1,transformer_esm,0.6513703082510421,0.35344412648352874,0.3520682707123385,0.35529289540965936,0.9429256998808019
2,transformer_esm,0.63203233226169,0.3151094467777762,0.31547619047619047,0.316016166130845,0.9025078826709191
3,transformer_esm,0.9818827791304855,0.5866548202686783,0.5848837209302326,0.5891296674782913,0.9512789494528726
4,transformer_esm,0.7871729018518009,0.3702696962073805,0.375,0.42936703737370957,0.9004450791249139
5,transformer_esm,0.660085208709062,0.49917894973020716,0.4751623376623377,0.5657873217506245,0.9649612713881223
6,transformer_esm,0.9077952458686404,0.5639801372839649,0.5562678062678063,0.6051968305790936,0.9663254798832388
7,transformer_esm,0.7350780208578374,0.3961103779160689,0.4158803222094361,0.4009516477406386,0.9308420896041205
8,transformer_esm,0.9841814997778301,0.5327964199460827,0.5301660364951505,0.5368262726060892,0.9296920791142822
9,transformer_esm,0.8198384693797539,0.49117060496127074,0.49102564102564106,0.49190308162785235,0.9333667908465081
